time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-11T15:39:52.520Z,19.4138333333333,-155.260666666667,1.1,3.01,ml,22,104,,0.12,hv,hv70398006,2024-01-17T22:06:21.456Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.151908073998052,12,reviewed,hv,hv
2018-07-13T22:05:28.810Z,19.4111666666667,-155.275166666667,0.84,3.01,ml,24,44,,0.09,hv,hv70418432,2023-09-11T20:49:44.330Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.26277693711988,15,reviewed,hv,hv
2018-07-15T09:09:31.210Z,19.4003333333333,-155.275333333333,1.63,3.01,ml,23,46,,0.09,hv,hv70425722,2023-09-19T18:24:46.390Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.16,0.147893522211363,14,reviewed,hv,hv
2018-07-15T13:09:19.390Z,19.3971667,-155.2776667,-0.55,3.01,ml,38,40,0.004198,0.18,hv,hv70426552,2019-02-08T02:15:48.200Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.198,45,reviewed,hv,hv
2018-07-16T09:24:04.730Z,19.428,-155.268166666667,1.11,3.01,ml,21,128,,0.21,hv,hv70430392,2023-09-21T23:27:50.580Z,"Island of Hawaii, Hawaii",earthquake,0.31,0.18,0.298549857978965,15,reviewed,hv,hv
2018-07-16T18:23:21.750Z,19.3973333333333,-155.279666666667,0.41,3.01,ml,28,36,,0.1,hv,hv70432207,2022-03-31T19:59:59.930Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.19061102811671,17,reviewed,hv,hv
2018-07-16T21:22:10.370Z,19.407,-155.2715,0.58,3.01,ml,23,40,,0.09,hv,hv70432852,2023-09-26T18:43:35.060Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.155356276257792,12,reviewed,hv,hv
2018-07-17T08:17:30.410Z,19.4073333333333,-155.271166666667,0.72,3.01,ml,24,37,,0.09,hv,hv70434927,2023-09-26T20:08:59.460Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.16,0.195672358029951,13,reviewed,hv,hv
2018-07-17T12:25:10.960Z,19.4085,-155.272166666667,0.59,3.01,ml,21,38,,0.11,hv,hv70435712,2023-09-26T21:39:55.900Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.140640243976534,14,reviewed,hv,hv
2018-07-17T23:26:37.360Z,19.4056667,-155.2763333,0.58,3.01,ml,25,38,0.01055,0.09,hv,hv70437902,2021-03-10T00:17:29.576Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.171,43,reviewed,hv,hv
2018-07-18T03:28:37.640Z,19.4081666666667,-155.271333333333,0.8,3.01,ml,24,37,,0.09,hv,hv70438782,2023-09-29T20:20:23.140Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.175831557432488,14,reviewed,hv,hv
2018-07-18T05:36:34.630Z,19.3981666666667,-155.2775,1.05,3.01,ml,23,40,,0.16,hv,hv70439227,2023-09-30T01:53:34.200Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.177551637292756,14,reviewed,hv,hv
2018-07-18T09:10:58.180Z,19.426,-155.3035,2.37,3.01,ml,19,227,,0.3,hv,hv70439907,2023-10-02T21:12:14.440Z,"7 km WSW of Volcano, Hawaii",earthquake,0.81,0.32,0.0899993678794708,4,reviewed,hv,hv
2018-07-19T04:00:56.860Z,19.4128333333333,-155.242333333333,2.32,3.01,ml,19,137,,0.35,hv,hv70443662,2023-10-03T23:40:10.810Z,"3 km SSW of Volcano, Hawaii",earthquake,0.52,0.59,0.0923228162828669,13,reviewed,hv,hv
2018-07-19T08:40:39.290Z,19.3968333333333,-155.265666666667,-0.13,3.01,ml,22,72,,0.13,hv,hv70444612,2022-04-12T03:58:00.860Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.16683528327391,31,reviewed,hv,hv
2018-07-19T20:47:17.410Z,19.4175,-155.267,-0.13,3.01,ml,36,53,0.00794,0.11,hv,hv70447027,2018-10-04T14:15:27.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.09,0.153,46,reviewed,hv,hv
2018-07-20T13:07:00.640Z,19.3656666666667,-155.088833333333,8.38,3.01,ml,11,157,,0.08,hv,hv70450257,2023-10-11T20:40:32.700Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.89,0.62,0.165259050942553,2,reviewed,hv,hv
2018-07-21T02:23:51.600Z,19.4016667,-155.2686667,0.3,3.01,ml,24,59,0.004218,0.1,hv,hv70452982,2019-10-21T19:28:17.590Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.241,32,reviewed,hv,hv
2018-07-21T11:55:54.380Z,19.404,-155.256833333333,0.47,3.01,ml,25,105,,0.16,hv,hv70454892,2023-10-17T00:35:02.420Z,"4 km SSW of Volcano, Hawaii",earthquake,0.15,0.13,0.10754403473184,10,reviewed,hv,hv
2018-07-21T15:34:01.950Z,19.4018326,-155.2766724,-0.74,3.01,ml,46,39,0.007038,0.34,hv,hv70455742,2018-07-21T15:39:45.250Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.17,3.08,36,automatic,hv,hv
2018-07-23T00:20:08.970Z,19.4008333,-155.2676667,0.34,3.01,ml,23,64,0.003004,0.08,hv,hv70462287,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.138,6,reviewed,hv,hv
2018-07-23T04:34:03.160Z,19.4048333,-155.2735,0.41,3.01,ml,26,35,0.009417,0.13,hv,hv70463157,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.16,6,reviewed,hv,hv
2018-07-23T06:47:29.940Z,19.4145,-155.2636667,0.67,3.01,ml,25,86,0.004308,0.09,hv,hv70463587,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.146,43,reviewed,hv,hv
2018-07-25T14:14:41.360Z,19.4041667,-155.2631667,0.09,3.01,ml,20,77,0.006485,0.11,hv,hv70474722,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.156,12,reviewed,hv,hv
2018-07-26T06:32:24.460Z,19.4123333333333,-155.262666666667,0.42,3.01,ml,28,84,,0.1,hv,hv70477912,2022-05-18T19:41:02.620Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.159649100844072,16,reviewed,hv,hv
2018-07-27T17:29:00.050Z,19.408,-155.274,0.78,3.01,ml,28,42,,0.1,hv,hv70484802,2023-11-13T23:37:52.230Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.239849451796255,16,reviewed,hv,hv
2018-07-30T20:09:04.220Z,19.4023333333333,-155.288333333333,0.4,3.01,ml,24,39,,0.1,hv,hv70499282,2022-05-18T18:52:01.170Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.221467942734918,16,reviewed,hv,hv
2018-07-31T10:34:42.490Z,19.4015,-155.264,0.06,3.01,ml,28,52,,0.07,hv,hv70502257,2022-05-28T03:12:33.900Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.122536295234996,9,reviewed,hv,hv
2018-08-02T14:56:38.110Z,19.3978333,-155.2815,0.14,3.01,ml,26,42,0.007811,0.1,hv,hv70512422,2019-01-17T01:17:54.180Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.1,21,reviewed,hv,hv
2018-08-03T23:09:55.780Z,19.3968333333333,-155.272666666667,0.37,3.01,ml,26,39,,0.11,hv,hv70518327,2022-05-25T00:04:59.500Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.1805558244737,18,reviewed,hv,hv
2018-08-16T05:39:03.640Z,19.3303333,-155.201,7.01,3.01,ml,34,82,0.04534,0.05,hv,hv70547567,2018-10-27T16:22:27.040Z,"12 km SSE of Volcano, Hawaii",earthquake,0.39,0.76,0.204,49,reviewed,hv,hv
2018-07-31T10:07:44.570Z,19.4145,-155.2626667,0.43,3,ml,43,55,0.003563,0.11,hv,hv70502147,2019-03-01T23:40:01.940Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.198,45,reviewed,hv,hv
2018-08-01T19:57:25.690Z,19.4161666666667,-155.272666666667,0.28,3,ml,21,50,,0.12,hv,hv70508877,2022-04-29T22:11:10.470Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.147591364473375,5,reviewed,hv,hv
2018-08-03T12:33:01.280Z,19.4128333,-155.265,0.13,3,md,24,78,0.004892,0.12,hv,hv70516362,2019-01-17T00:19:03.490Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.127,13,reviewed,hv,hv
2018-08-03T22:16:01.200Z,19.3645,-155.258333333333,0.52,3,ml,37,57,,0.1,hv,hv70518182,2022-05-25T02:09:40.850Z,"9 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.168036165897815,16,reviewed,hv,hv
2018-07-12T21:06:49.180Z,19.3993333333333,-155.289666666667,1.03,3,ml,20,56,,0.09,hv,hv70413707,2022-04-06T00:20:17.530Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.14,0.187316003042112,12,reviewed,hv,hv
2018-07-14T00:12:04.460Z,19.4038333333333,-155.257,-0.03,3,ml,23,104,,0.16,hv,hv70418842,2023-09-12T00:10:43.960Z,"4 km SSW of Volcano, Hawaii",earthquake,0.15,0.18,0.0836431998214815,8,reviewed,hv,hv
2018-07-15T09:08:07.040Z,19.4153333333333,-155.272833333333,1.51,3,ml,22,49,,0.07,hv,hv70425717,2023-09-19T18:10:58.020Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.180965688898804,16,reviewed,hv,hv
2018-07-15T10:12:39.540Z,19.4011666666667,-155.276,0.41,3,ml,24,42,,0.11,hv,hv70425937,2023-09-19T21:03:20.700Z,"Island of Hawaii, Hawaii",earthquake,0.11,0.13,0.117394402518923,15,reviewed,hv,hv
2018-07-18T03:08:29.620Z,19.4168333333333,-155.268166666667,0.2,3,ml,20,63,,0.11,hv,hv70438717,2022-06-03T19:44:02.190Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.127639256279806,13,reviewed,hv,hv
2018-07-18T04:27:40.570Z,19.4146666666667,-155.272333333333,1.38,3,ml,22,50,,0.09,hv,hv70438967,2024-01-17T22:08:21.212Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.15584587874704,15,reviewed,hv,hv
2018-07-19T09:37:18.160Z,19.4183333333333,-155.2425,0.07,3,ml,21,137,,0.19,hv,hv70444807,2023-10-05T01:53:47.180Z,"2 km SSW of Volcano, Hawaii",earthquake,0.21,0.35,0.19398267611248,11,reviewed,hv,hv
2018-07-20T20:29:34.290Z,19.4138333,-155.2608333,0.24,3,ml,35,94,0.001958,0.1,hv,hv70451772,2019-04-11T00:22:08.840Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.12,27,reviewed,hv,hv
2018-07-22T15:47:06.800Z,19.1576666666667,-155.4765,31.76,3,ml,18,126,,0.13,hv,hv70460637,2023-10-18T23:38:54.100Z,"5 km S of Pāhala, Hawaii",earthquake,0.86,1.05,0.157191485069877,12,reviewed,hv,hv
2018-07-24T06:25:46.540Z,19.4165,-155.2596667,0.51,3,ml,33,47,0.004394,0.12,hv,hv70468387,2019-04-19T00:29:50.910Z,"3 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.192,41,reviewed,hv,hv
2018-07-24T16:30:38.690Z,19.4148333,-155.2753333,0.96,3,ml,29,42,0.008737,0.08,hv,hv70470462,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.153,41,reviewed,hv,hv
2018-07-25T20:21:53.500Z,19.4113333333333,-155.281166666667,0.55,3,ml,18,54,,0.11,hv,hv70475917,2023-11-06T22:20:30.100Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.18,0.106366386036956,5,reviewed,hv,hv
2018-07-26T19:35:12.560Z,19.3965,-155.2755,1.18,3,ml,24,40,,0.1,hv,hv70480572,2023-11-09T19:13:55.050Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.174596443687109,15,reviewed,hv,hv
2018-07-26T19:41:41.340Z,19.4058333333333,-155.286333333333,1.56,3,ml,43,27,,0.11,hv,hv70480602,2022-03-29T19:17:25.250Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.179661337189326,42,reviewed,hv,hv
2018-07-27T20:49:09.100Z,19.4028333,-155.2621667,0.13,3,ml,35,45,0.005846,0.11,hv,hv70485542,2019-07-11T23:11:38.520Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.226,18,reviewed,hv,hv
2018-07-27T22:30:42.180Z,19.4198333333333,-155.259,0.81,3,ml,20,125,,0.15,hv,hv70485837,2023-11-14T22:10:54.460Z,"3 km SW of Volcano, Hawaii",earthquake,0.21,0.19,0.236185670058374,14,reviewed,hv,hv
2018-07-30T16:20:54.090Z,19.4158333333333,-155.269,1.19,3,ml,27,55,,0.11,hv,hv70498502,2023-11-27T22:15:52.620Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.1,0.170268423654332,16,reviewed,hv,hv
2018-07-30T18:34:11.610Z,19.4,-155.271166666667,1.42,3,ml,36,51,,0.1,hv,hv70498982,2022-06-16T02:57:10.370Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.11,0.167643674406044,15,reviewed,hv,hv
